resource,bytes,organisations,endpoints,start-date,end-date
40641c8c87cf5b62ad9baffb0bdcdbfc66639a893fde0dcfdfd73cb51ed1c89b,9172,national-park-authority:Q72617158,6f317f7a4ab4c81d06eaa7e6b8551f8d0ad08a8385bea5a86f03475caa0b9fc3,2021-03-25,
4579e644c2aae3f294119f87085abdf28d64749d8c56c08fc824497ade34f74d,6334,local-authority-eng:NFK,ea080017f5b7e966e610a093053208abc19117506eca678fd3532938502e519d,2021-03-25,
4625debf30f73d5156252ce9f03a89ea60296c2578e910074aa62e26fa09057c,1462,local-authority-eng:GOS,afa0b3273bbb7e19c233af9c5dd16bbcbf4091ba69e1909e5a840e3586668f0b,2021-03-25,
47954de78d3db7e1e42d25de880fd8bff8f74cb343d34c9d341f5736ff7a265c,26968,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-07-02,2021-08-26
47e2252dfb25627a65206330ec2454d9e5673150ef414f0e3b0c54eb123ebce7,6554,local-authority-eng:EST,9809aa11e4f0536e21649e94552180ed717befe3b712649f2275528970f3a8d9,2021-03-25,
48fb3137be30ce173c3869f9f0278ae5a29d1b72266ce035f4e80e4739d0131a,2854,local-authority-eng:CMA,d4a0f3d0aca376b252ee34333f42c335a97c158c79278ecceb82a7da1b21979d,2021-03-25,
4df67ee29395ec1d8c5e5cbf1fef94636010668ecab77fdfa2b809188454a9a2,9291,local-authority-eng:NLN,98ba431e657f89a7ab7d4994348e09c9d4b55619ab7c9525fd6f7e13c3d915ca,2021-03-25,
50ce3623172e4c8b8a900426d17614f9e7010145cb140c7a699b9fdd11a9cdd5,2279,government-organisation:D4,05762a3af6634daaa28f3f0c1480b40db9d965c5b798361602ee9b86d4a84490,2021-03-25,
5271fcd3ee120860e43f9384540f0b571450a9a309312b6e2e94931757a3bb6f,44181,local-authority-eng:WIL,ce072807557931174a3d22121fd8ac962008181474e5e98d67ac015c624d74ae,2021-03-25,
5511d62e32ffa237fb161d4b3cfce14e78a2bd8dddb3349f03b3399683dda1da,963,local-authority-eng:EST,5a43596efd483ce830f6e8fc9b40645f7e3829b8c829ea5d4d4bf96a4bb73088,2021-03-25,
559bb03b6dd944251f80beca84343e5a78453745d860cb21b239eea57626f7b9,6738,local-authority-eng:WOT,81ef832cefb3916bd499780103bea2953b1575b6949a8b6488b59c8fa3b00002,2021-03-25,
5e2052d196ae7f56a4bc691f63a64aad10ed6cd49e27a0d14921de30ded8f306,2840,local-authority-eng:ERE,e38bfe46143d42ec996fbe99add19c7ed136f2dee12c192edbc85b2211f8ce73,2021-03-25,
61915bf3624776697231d10fc0fa1221339662418ada2fdbefdec9fd552194f7,14339,local-authority-eng:EHE,fa1741152bf57edffcec7fe60c60be95450df6d95cfc71696609617e2015a18b,2021-03-25,
6810eaab2a893bd470268834c8457a2969fefb36fc3fa66ee0fb25e18677dc9d,8314,national-park-authority:Q72617158,fac58beef7997f7697044f4ad77e922092c43182bb6fe746631785e760d452cd,2021-03-25,
6875e66232fddb37aac46350f297d36d44dca546a4744199daa002932afa08b0,761,local-authority-eng:SHA,5bd3fe053af0d46c804498e2938e16786d65935044797ce394a03aa93bc3188f,2021-03-25,
6bb3c77a4730adae3508a934118c75e698f47c2988498ffd2bc573e41b55c27c,4965,local-authority-eng:AMB,0f58cc93427544f40cfc63b29809bed23c6485923e095d2c53bb0ee3008d309e,2021-03-25,
6bd423eff65a25dcc95c4f5c178e74ddbe9b3d8124bf62d8a0312463cb204ca0,26800,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-06-08,2021-07-01
6d4aac412849618d6a4df09ddeaeee9dc3a72411b67e962e074c0375477b7fee,1089,local-authority-eng:SHA,aa707a5e8feb8d6a63b068c0559d5aaff41af51a39707b9beb0c0792fe48c1fd,2021-03-25,
72f558e37c1d6c89106323886ed354498545abcf50f3f4fa34d622f7174ebab9,4936,local-authority-eng:HAL,b4a9ea1d51cabb43df3b2597cf9b403e66a7711a69743420c1c75c0302b72007,2021-03-26,
7755985fe27da15dcad47c1ed32bf86f3a5452e20b6b3f9b155610bc90cac880,8411,local-authority-eng:BOL,605168f4c230cf457c55a953540aab1e4537bbcd1b97094f811ce345a5479807,2021-03-25,
78be05bd4990355d35a4f9bcb0c06300b6c2754923749f65120fa9ad45aaf26b,375,government-organisation:D4,70d55954062f43e5c3b725f3e67f97d72b9c61e3cec53e80b54f522f7ccc8d75,2021-03-25,
7937d4461ac9ee183946138b93d67868edbc39ddd5f589eac8c4f6cdde08e9e4,492,local-authority-eng:WDE,697dbfe28573767f45aeb099d7babe91561e95353609c8a18ab855fbd0dc96f5,2021-03-25,
793808b6f468304807ee92e8d3b6f568cd97ff8e13550fc53f10a222731f10b1,5092,local-authority-eng:AMB,04cf69f42d47bce5a9756d6df0ff91a2a692f6eb54fb4da42c46df6ae6574b91,2021-03-25,
7e100de0168bb8ac2ed516131adfa0944ac01610c67de06a1cbfb48ea023e55a,19628,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-06-04,2021-06-04
7eb2986bedd11e2b6d4985c25ed8f9528bd02ba431124cc6a69bf003bf0714a4,389,national-park-authority:Q4972284,9cf25b31ee020112f85ff40c12b03e96e0cdac1ca8976dfd1da92ccd7d9dd8eb,2021-03-25,
80159ad9f5769c83636e9230fc27a4202f9049d69c8cdc11940dc289c5e0d62c,17422,local-authority-eng:NFK,b7190aaa2bddedffb3c5458ec7c2ea3809f8ee71cd670f2fbb2b4951fd74f17b,2021-03-25,
83742383e1796e092422bc58706d210f9b079956ac57c9c845614af5b322da30,1205,local-authority-eng:GLO,266f6a4303ca00862996537c60e84e91f85928a1dd5be53a17e20c369da37303,2021-03-25,
8425926ad5398d76fb1faf382e72c5ecb7cc41a12e3ab7c11460a8aa2411acdc,18957,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-03-31,2021-04-12
8633d3fb888237fb0da41e8f286b377304c3ff4e4d481e0d025c2c3aefc86587,62350,local-authority-eng:SND,5f8ae77da86881228426a3a7d1fbc17839d53892344e0aea372c4dfe95733e8a,2021-03-25,
8c2cfe5ae208afa9d3c2341016cd5bb6531744350b824f1451fbb5a5b43e24e5,81388,local-authority-eng:HRT,5207f064cc5bee9d321ee25f4eca2cfd18a26ec6ec57895bb37cf389b4d2ce7d,2021-03-25,
8e2b008209b7407f229cde66e1fefed691a1f16b4ce58a271fa35b9b2dfa9bf1,26276,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-05-14,2021-06-03
8e763b1d86d8220c90959f43385fb89c0d66116eb817d8ea41ec4e8a01ad4211,529,local-authority-eng:GAT,cd53aa90239d7fab29538bd27572a14ef5d617b08f5eb02f5bd4d07c787baa5b,2021-03-25,
8f1c88fc2e4c76d8de2f56a7f403b9e40ba3e6b800cdd9b669fa699478b9b2fa,25940,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-04-13,2021-05-13
8f9747e53a2edbc5da5ecd95b90dca06a644a72ea346d12cc690057e79e1caac,4158,local-authority-eng:BRX,9afe15840237f1b985ff722088913e650834d2827f6b0119422f0242da53be5f,2021-03-25,
8ff04e93fa2488751faf4323846b1ec6138f543388301a0094297759fea7c8d2,10492,local-authority-eng:HAL,ff05401217ed0922dd380be2be60d1a8c22347f5e6a29ffc569998c4df5a99d3,2021-03-26,
91bb287d63bb37ae06164d96799a9a78134f528adfc6ba5081c344c53eb527ed,9438,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-04-13,2021-04-20
935583b64cfbe7afded7d700d16afdc2257ba8335806a481e9968ea5a2062f26,593,local-authority-eng:GAT,ac85cd6749b8dec9b8be4ec6cf88ae721abeea9089c0f72fb50f8809dfc80050,2021-03-25,
937e118d13655fc9c1c8dea2f307e9bdf6cd8f88e0793151f815b1c32e4ec826,3532,local-authority-eng:BRA,9e811475516670a7f1da1c46472219a07e6ef387d183d49d52bbb43fcc0b2811,2021-03-25,
94926165e72223677e23186759d278b629615bfd8db0d9e65f3aeeea2b5766fd,25519,local-authority-eng:NTY,d0574d7dbacb8f5e91be8f7185f815a10b6d55f02491282b95784969ace63330,2021-03-25,
954f1388c7fc19d02fbad76bb98a7e9c57379b95c0b3bdf4e0cf854129cf839f,11866,national-park-authority:Q72617158,705d90de8c2841af9a725e0e4c0d39166d169e45497d895e04293821d07b2bc1,2021-03-25,
969c98b4e9472b0e945e96b62d03b1e99d137b57840140b1a745fbf9a8b74647,12947,local-authority-eng:ISL,b5e608b9364ce909230c24e4a3230c04bb0fb094a07c4879fcfd9c38a6a05e60,2021-03-25,
985b0cf53b7e9ac7cba0a3df1cccb0d51218cb4c74d859059bc4bcdf9dab6b47,4367,local-authority-eng:SLA,ee9944f8f80e2eb0bc662cdabd825e4e4db64a5416112c6e442f23f12263b341,2021-03-25,
9a85055294c6d5217adf020b1d07ae91d7fe0e121f2bd95e090b91684d93a7c0,3098,local-authority-eng:AMB,2949face1bcd597baade64dbc4dcda33805a4ea2b8b89105d298013932f2be3d,2021-03-25,
9c381ee776e3e3a05247f53fd97cb4effc7bb09740775114f6135a661d2b7c53,19838,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-06-08,2021-07-01
9c52d83ae462099106b3bb299719436ffea30556c16ca190897196a2b5c9fdee,18563,local-authority-eng:TON,1e35b6daadcfaf1a2a40d68b19c18ba92c8ced6ad0e9bdfb3c378fc1c156b9f2,2021-04-09,2021-07-13
9c54ce45124afc605e2e4d782f2a0efb33a5f6fb74184a3382ef02ee6919cb37,9744,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-05-14,2021-07-27
9dff86d3399b09c76da7353d65d52539fd8fcb25c934a815b5d13326c1a7141a,6217,local-authority-eng:NEA,80ba52142432123215915ed80bbee5b568de768a92ef8f7b97fe872a57fa6c5f,2021-03-25,
9fdab27cb4f89647e2089f4c2d27b75f8f53d88b180d9da964f1ea7c1c92db7d,27361,local-authority-eng:WIL,44a3e67ee571b72e6ce04abdd865301d823a189bc28180fc3ed32e2918558dfb,2021-03-25,
a0715950d85e5716b99c883074fb5944068656f036691a8fbcc1e5ba069184b5,939,local-authority-eng:BOT,b4b23d8c1e653a4e20c50641461b6553eac09f6087a13256547dee0f18ae7915,2021-03-25,
a2fa62f0aa7f2a1ad3801ae465e433084e123920163a446eb19e3380c4052841,12759,local-authority-eng:CHA,9926ea3636ef34f766224941b63f631c1b69650a90c74168770317910c128564,2021-03-25,
a4158b07dda1a153d640c7ad7d8e6ac95178985e7bf6d96fc31468071c9b159a,33881,local-authority-eng:ISL,9c3bc807103396ac8676859a0ef89768e8f67ee4a677da0693333571e1c50f4c,2021-03-25,
a46917222774dece27bf9999f2071ecbc613561f57ddb8cded7909e908a81929,23757,local-authority-eng:BOL,091d167efbcfaf8dac1461915dafc485344fa67890db984f63e9d70cdc49a71e,2021-03-25,
a475b18d7eddcb7c3d88b8671ab193c34df929f131d646a5357e6472ec885b39,16821,local-authority-eng:CHA,6c56f27c240da02d6bf0449bbd4c8f71163fe60be0ebacefbd2e5480a899aa48,2021-03-25,
a53905296c09687d6109b8cd24c4683f1becd592f98a1d3b74ae18cad5bdaff2,2079,local-authority-eng:SNR,450f93f25887ed07df4f266fd5c6c4c910d84ff6a0d37e71aa7edfe297c4dffe,2021-03-25,
aa9395550c990f0b5cbab1d56cd74c505d81b678995499b3961b73aa7f4d1204,26711,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-06-05,2021-06-07
afcc9a4d4c494c1298af72f4e422bfe1d973bcbbafa91ac69e93d3abb2b06a6c,10173,local-authority-eng:CMA,2150658d50678c26993baec2c52da50325463e9bca3a35fc5b4bccd6fccd5e51,2021-03-25,
b23b22a539c76b8a3f5c3fd721cb1b79a50988e78c26140c914c2450ea4b52f7,7494,local-authority-eng:SNR,24c6e58b61392f3f73ab40498c77aa0c07d79944d3289a21f8ada26b7bc08dd7,2021-03-25,
b7ded02f8c74e329c9e349963b45dcdf864ff218b7836472d80ce5bb85b88f4c,6390,local-authority-eng:HAL,92c6e28bf2b1867dbffcfbf86ed9b47d1a179b85673059b9187d9344ef7ea55d,2021-03-25,
b8615b9e2e5e32c7c8116daccfd37f96f8bccc7e2a46c78e87f61f76f2c738f7,16684,local-authority-eng:EHE,b89a7ccd1ff32160402323509b8425bb61728a115ebe14ba80ac08e8b16e43f5,2021-03-25,
bafb0a5bf75d8fc7257c8014121791f7c938e97c8b140ab0da4186581ac2b063,1148,local-authority-eng:GLO,9f4b02fe50875efa7ed82f5205a36b98b81d66310d5ffb3987f64fe6155ed83b,2021-03-25,
bba155bb30459d24e54c8f43baa4637ec97714794043bed3c59fdcaf002b7718,17262,local-authority-eng:CHA,0f6f5ae1fa5632f2b8cc08891bb3157541117ab29bdb64f55363008a734772f7,2021-03-25,
bbf5d1139f1c613cbf2cd053e61fb8cac842c56bab0d8649bc630fe902a4e06a,19480,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-05-14,2021-06-03
bd25101f5b8922a2efe7cf3a8e7591c4f29c13620f39fac476e9248ae39322e4,15781,local-authority-eng:NEA,6a20f4b320841918355187b741c32b8985da74151719365d784f843e5f9205a4,2021-03-25,
bef4539d820f12e8cb07ca625d5dfe0ab293067ac530e1896cce05cb2ec53f23,10048,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-07-31,2021-08-02
bfec37bfb2328a278ffb49cf0c1fcb96d058d7cb0943449a556c12900e0ae6fa,7996,local-authority-eng:BRA,16af08c6b63f522fe12ee84045b3a55a13a8de4d0ae89505bae175dd3fbb931e,2021-03-25,
c00186b3bc331dcfdaea2fcae30f437f7cab5bc1de08aa1c95d4ec8b7ee87621,13173,local-authority-eng:ERY,dada07835331757552efca96881859b4c5159c89fe44837b6185da761d80e54f,2021-03-25,
c1c63365ed251df7bfe6757e901db5f9d0048c20d555eb72f6db4a779f3a1245,9591,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-04-27,2021-05-13
c2b0b13e441a27f3e841349cede5bd015a034a95f26ecf23ced0c41df93ccd73,6938,local-authority-eng:SLA,b16799e75361adc05a0b40f03e449374fea1c5532ec2d048aad99b33e26a6e34,2021-03-25,
c33a6f502c0c6594c3cbb6f12e5b25ae83a673eb63138b6a9bc70972f7b0d1ff,13670,local-authority-eng:EPS,7c9c8cbf1a347131b1da952f2546b8e368c733b895d44ef27ec3df39cc8b3b22,2021-03-25,
c8a9511d7358b05e4c9403ad56cd99a1f39eb0a86372b3b1d16f727cf8b6a283,27136,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-08-27,
cb0e27af25c0bd56fd00ba2b241c16500b1c0fe9a3b4abf4c3c5845c7fc90047,36110,local-authority-eng:NTY,1b78db1c1f91b863efc393197395697a831ae6fe7c3e0050a004e12e38d57fcc,2021-03-25,
cc479bc1cbdc78292a07738c3182f29bd904329cf949d8dfe1077cd7f3ce942b,18810,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-03-30,2021-03-30
ccf1710214131d07fdbcbda95b640a80578f09377f39f78959938cd8b2ac4ad6,21511,local-authority-eng:SND,7892a892e59ddef72c0a9e19d8262cafb5333486c1298426e06e0d61416681d2,2021-03-25,
cd862e185b228e1d1dc1e59da83dd11e27604e1dc39aeabcf8aafe5f932dbf4d,993,local-authority-eng:ADU,bec467da0d8851388b931dae57ffa5e79653f3e271981c08e8c1a5c0e7b1140b,2021-03-25,
cf068502061c89c646ed3004e49c0fd376d64668d8c1118baac91989d1f5f31a,444,local-authority-eng:TON,47961cafc138efc49d6c7ec3838a34056442e1c5b525a534cc0ff780f47b083f,2021-04-09,2021-07-13
cf1f853830b21a41c0368f485ed9cc6a53fb3ffa9423562682e758da9b6aad95,35366,local-authority-eng:ISL,4f3c11066adc16e06dac6a11d5d70e2c582cec8c46c4add8d6386070e4a3afa7,2021-03-25,
d0a847d2180b3a3ff78b1636a184cd8cad1cf4088f591cde8faf4496ecea853f,25351,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-03-25,2021-03-29
d122952b0db54197ef4ea5bc5db9f2b996cd15adf4518ed55da03b62e49983cb,5943,local-authority-eng:ERE,e771020a1b6988d816e809cee11bc8a8bc46a31d7c74640340f67d64d4dc7d40,2021-03-25,
d2278626ea7d643cb19f37ca81e5f01e02fb2a2d61f26ad5931e6f983ba203a9,3409,local-authority-eng:GOS,b95d4641513f0b999d42de4eeefce08fcbe7d0ddc4d5970c7a9e8aa330ecf15a,2021-03-25,
d25ecb7be9f7811824de9567987a24ec4e9035f4af2043b88335b28a1998444c,19987,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-07-31,2021-08-26
d2875a91f628c3a081595c1a798a1ccae06dbefe03d168da3a892d6c16c6cf3a,950,local-authority-eng:BOT,cbbd6e49bad34c453957aa803a235eb657a79397b0845aa7b383ea4ac2fbf092,2021-03-25,
d52797a161fe2c232339532d8769dc202d3162bb05af1acc75c07537fd99730d,25608,local-authority-eng:IOW,0a9a3c4904e8eb53d4e6dc90ab208b93209c930e3a1ef2d3ed9f903c3ef7f482,2021-03-30,2021-03-30
d5c7e4f72604f412c93621c00f39247efef6028a7ecb485fa44fdc1b76d37510,9205,local-authority-eng:ERY,3992959d38f1c2642f75c91bbbad68c992a065ec50e02ba690ac8f4b711a8269,2021-03-25,
d7cff6eaa4f5e9c21ab17e82cc804c453929dd493b8792ff6868fb6dc3e5395f,5464,local-authority-eng:BRX,a06836755418154220d78214dc67d2aef22e109b38e0ea1eaf4a18ca67e54c5b,2021-03-25,
d8767338f601dd058744637696f4c00b3edd87276f53e4395db854bf72e2863b,1115,local-authority-eng:GLO,ff11e8140d3e8733666b7f462a610ce1d4e51af27ec0cb496166bc0d5bed4f4d,2021-03-25,
daed91796cc88d45cd4bb0f6964e4ffadfa5e474f8b5b9b5c7f8825735654e43,19175,local-authority-eng:IOW,ab5f9891cd4f8fdb4b5a70b17c6b5134d5a5de750f751f039de1000a2931cb95,2021-04-13,2021-05-13
db0657204595c9253cdc9ecb7fac06615af433148eae36898ba31699f2c86e7f,215,national-park-authority:Q4972284,86b8b9fb695025941a7f16e9db7c35b5573345460b92d95383d537ad14470ccd,2021-03-25,
db997853c615a760b3c77a390b4e7c7f62ff993b778e7d1c991db8e650fe4859,5751,local-authority-eng:WOT,88737f7c21c72420b9420309ceab7f5424cb9d959a9e4b3decb3654bc6a90ba1,2021-03-25,
dbd13985fc3570bcb6c16cf2d08c04054342b9932e352741fdcecd1e2153b53f,138,local-authority-eng:SLF,6cb8454755578c0494f830408999f5efc0a4cde7db6dfd0ed4b4b61cbafd2ee2,2021-03-25,
dd7407b9ef67a555c1a4c5bd41c61c2ebf221fd8478d0a1275422f2290f7c079,37137,local-authority-eng:SND,3c6e01bbf35f5618601873d4025c1d3abae976b24dd58bd41611feea56f7d84e,2021-03-25,
e029cb76cbe7feac0697ba07b8e2a25b00c05cf3919da4c4f72b4d8670104f17,2712,local-authority-eng:CHT,910e422ddd3431a329371268bfcade444c7f56188295f21b36fe5fb67b17032d,2021-03-25,
e06e421726ef8deed6a9f0aff09665fe0960960c2216ef6652fae98b6e1521d8,10122,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-08-03,
e7ca5b3b0157972149b2a38c06e7fb63a96c74d5d7cd287101adad2653167653,5869,local-authority-eng:BRA,9ef56ec1d69b833696cf01772f596dae6ffde5e510c0980988b2b7180a4a4735,2021-03-25,
e8c140ee7c69173f6e6de8cb2c2fad5beb340203e435de93a485bcf548161986,13175,local-authority-eng:BRX,b15edd86367e6636e0f485d4a7d538ab0512dad67b7eb1505854177d2f67a150,2021-03-25,
e903e4fbe6154cd629d55a171f6d164f5fcdc2b0e49517a0414e54741b55bb86,2048,local-authority-eng:ADU,ceab451289dbca5d078da2e7aafeef58392d5dc410d718e086859fa41a6d8810,2021-03-25,
e9c4e3e55c016bb0c2ea0b64304f70499ea50ed6411fe5773eede0f944e62c86,661,local-authority-eng:SHA,dcd79627acc9f6a449fb6f9dd65823bc8556e68183ec85940c46c8024dd62cf6,2021-03-25,
ea727179db9213ce2c28f7f130de5022fb8c2d687408e7d93cbf171de2da29ad,9213,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-03-25,2021-04-12
f057b191fd6a805cbe7af9fee17a9962516f845925c7d70c9db4fba327ffb22e,512,local-authority-eng:WDE,ce0bd6e8e1ca415fd3a44286a7a1b1901854db7b3b65ddebb43c7cd6d0253199,2021-03-25,
f0a0a9575d78bbabee8b99aa84b08529d598b079cfb2383d5b3f50cc5ebbcc44,1060,local-authority-eng:NEA,67d437af3185d71185cb7693beff108ebc6feea2f91df5feb616f87ace9a429e,2021-03-25,
f374274d440bd2d4a7b22659e74a029be58179992e99064906d016667839d0f1,4544,local-authority-eng:NLN,31594a177291d609857bb8b76738f437fb3f85dfb84f747abf049b754c875863,2021-03-25,
f42dceab37c2a991447b11d83a2b8a427a12b1f887414ebc9f1aef48ed379299,9896,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-07-28,2021-07-30
f45e4d90d15d43a7b3315dbbe1400614d10a5074fde2c158a085abe728cfa478,12887,local-authority-eng:EHE,2398916e652311c83f7d73136018b4c67eba0d5b02bc26289822daf7511a084c,2021-03-25,
f837fdb379cdd6086be9d2b006cef4bdfb9f41ac65a0810cd8293499a135ebcf,1813,local-authority-eng:BOT,baf92f29405c1a04cfb25818fa531d05b29ece1000067f5fee9e855e0969cc24,2021-03-25,
f88aa0734c0787a305c642061d062c0f787f96f54d5a6dd8d0abef604343f725,7750,local-authority-eng:GOS,b719eb1ac2edadc67ec0f586ef884601abec7ee2eb0ec4fb92f66a13bbe96116,2021-03-25,
f8e1cacfb6d9b5809543cb4226dd1e8729a39fb8c968286ce03e55530774d687,9669,local-authority-eng:IOW,e6fbd61b44f686dfd55a324b35b494c0e8ecca549356a0bece6c93cc5090f035,2021-04-21,2021-04-26
f9edd1a18f643a763435bd801a7e5a7f9a7ba3abc4889fdab54e58c751f19528,1829,local-authority-eng:EST,23edc40c94663cc5c9870d29874115735a5ffae8f111ae3741692452b5a422a7,2021-03-25,
fbd716804eda0c8d0474ba966e38a32359dc716f2cbc6d828775c6054a69c980,3080,local-authority-eng:HRT,6fb30c974f37f266c3947079dd9c3eb60c0cb1eaa550c4a27b1ea2886efd6a6a,2021-03-25,
21957225f593ecf63a6bef3d1554cc709ca0435f1a7c8c3beff954bcffdfb3ea,36385,local-authority-eng:BKM,ab4dcf8129c2c774eac89816c2890390e80799cc248fc89f7a67eb50c43be0b9,2021-03-30,
25d7608524d30ef8d6b62ca697926f10698c7cb699d52d539f574fd3ac22b5b0,3710,,87b3754e109c31b1ad6ab7910f27ca1e1b3ebd28b93af794680a4627cab9f231,2021-03-30,
37236e7dbb9f3899ebf5f7c074827b210937a2a515ca426490dc6d364e087052,36365,local-authority-eng:BKM,ab4dcf8129c2c774eac89816c2890390e80799cc248fc89f7a67eb50c43be0b9,2021-02-16,2021-03-29
5a2146a11519805b4ecd9f3b954cf4d1578428cada0b3586834de16ccf42756c,931,local-authority-eng:LBH,5d0613c11c84f82018b1f62fc4694f0c61b9cdd936f393ed1685a058a736dac3,2021-02-10,
d949e93c7f803360311208c92f9246584389e13cb7010fc7d06879b87ea758e7,8774,local-authority-eng:SWK,25278c3b3f68fa04c760c30e02d56dddd65f7a723c28b1488cf367bd08467c1d,2021-02-10,
61b14fb2024514e9f263e9ef22abadc6423bf73a170880f22fd2308e9f79098d,919,government-organisation:D4,4c595177581368845bbeff92b3ae57b903e80c05bd5b6d69fec92ceee79ce963,2021-03-24,2021-03-28
d4cd3017668c5548df11cecd4345cee90e81cf3b6e98ebab0cab61dac82e748d,1100,government-organisation:D4,4c595177581368845bbeff92b3ae57b903e80c05bd5b6d69fec92ceee79ce963,2021-03-29,
8df75b0c4d901a4a2a61a96b58681f919af1644d5e6d1b7108f3cf7a9ca7c079,10201,government-organisation:D4,9b7aae65602e12428ce4180ecb789a23af55b9116af46db71580411b5b697129,2021-03-26,
781ef38ab8a51f6a4a0e603d8ddf8c65a5c4f9e707db3fa25e31f0614b3eae9a,174062,local-authority-eng:BUC,9b19cf37d8d634bf14819ec642cc8c9db0ffe2633dca57a990da1e4e7c7854d6,2021-01-12,
043f4c170f93398fbee66adcd7b13468b37526f4a172f20f7e6d706eb06a2f00,353,,24acaeaffbb4ab85e0426f6c82aa112da4e8a9d6a3024da1a20129e984dbdb67,2021-04-23,
0d7abf3cec0f75fc60329d5ddd18f8bd73d964b0ac468c525e7f621b90b3f5db,106415,,a7e225d52dffc3da69107c5383aca19922d9142b1f4dce99b04ccaae5f308242,2021-05-08,
6cbca87f1b04fc5732996ace762fb6def1ce856f1dbe441a3f4195ef4aaa5ee2,106226,,a7e225d52dffc3da69107c5383aca19922d9142b1f4dce99b04ccaae5f308242,2021-04-26,2021-05-07
648f86533cc02f47dd5356f6b2c080cdde46c2b95e06722d84ba269fb0973619,104504,local-authority-eng:ESK,9828e9c18cb0b6ad45610db880bc1e5e874ab179220da47e118ca0c9e07577ef,2021-06-23,
8debd9d0fb041f6912bb12491e971e63c21e9d9e4c74fab13d16763b957d3513,18793,local-authority-eng:ESK,67092daa83605658e5292546e90b2154ccd0048664c99d508dc67e9b1d8b60db,2021-06-23,
011fde2da3cccdf48a02f62d35b0287d6e01c45a8a04cd0ed2d5e0d3419311c1,35409463,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-08-06,2021-08-06
01dc77414fd5b8d1aa46477ed79c2f4c88af90e0a3843e1580389dfd5fb21a97,35409464,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-08-26,2021-08-26
023095a8b065d0a1ab8c23a0b7cfd3ff1a7d2e4385dabf5f83629abf69bc198f,35409464,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-06-29,2021-06-29
070530d3c23653315605e4ff2f892ac5388fd8d710829a264a9dfaec28f21528,35409464,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-06-26,2021-06-26
07d6915b7349913379c88fdcbbfb82e13d37bf64061015606fb7e7fc1c6c4f5f,35409463,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-09-06,
0b04a8aa4b13120a1cccefc80fdd9070de4c3062050e6a56c47cd0f3f87db006,35409463,government-organisation:D4,7a71c8f0a09abceb93c5f588a9ce205145ab0a1bbb9c8f7148371262e185ea24,2021-06-20,2021-06-20
